INJSEV,CarAge,MAKE,SEATPOS,DriverAge,DriverSex,TotalResult
3,2,12.0,4.0,4.0,2.0,0.21455721656078533
3,2,12.0,4.0,5.0,1.0,0.2231721033945056
3,2,12.0,4.0,5.0,2.0,0.21463530993846688
3,2,12.0,4.0,6.0,1.0,0.2221176222843549
3,2,12.0,4.0,6.0,2.0,0.21358082882831617
3,2,12.0,4.0,7.0,1.0,0.21979007677659418
3,2,12.0,4.0,7.0,2.0,0.21125328332055546
3,2,12.0,4.0,8.0,1.0,0.21974772303037335
3,2,12.0,4.0,8.0,2.0,0.21121092957433465
3,2,13.0,1.0,4.0,1.0,0.20703203978386803
3,2,13.0,1.0,4.0,2.0,0.19849524632782933
3,2,13.0,1.0,5.0,1.0,0.2071101331615496
3,2,13.0,1.0,5.0,2.0,0.1985733397055109
3,2,13.0,1.0,6.0,1.0,0.2060556520513989
3,2,13.0,1.0,6.0,2.0,0.19751885859536017
3,2,13.0,1.0,7.0,1.0,0.20372810654363818
3,2,13.0,1.0,7.0,2.0,0.19519131308759946
3,2,13.0,1.0,8.0,1.0,0.20368575279741735
3,2,13.0,1.0,8.0,2.0,0.19514895934137866
3,2,13.0,2.0,4.0,1.0,0.1943461177143451
3,2,13.0,2.0,4.0,2.0,0.1858093242583064
3,2,13.0,2.0,5.0,1.0,0.19442421109202665
3,2,13.0,2.0,5.0,2.0,0.18588741763598798
3,2,13.0,2.0,6.0,1.0,0.19336972998187593
3,2,13.0,2.0,6.0,2.0,0.18483293652583727
3,2,13.0,2.0,7.0,1.0,0.19104218447411522
3,2,13.0,2.0,7.0,2.0,0.18250539101807656
3,2,13.0,2.0,8.0,1.0,0.19099983072789442
3,2,13.0,2.0,8.0,2.0,0.18246303727185573
3,2,13.0,3.0,4.0,1.0,0.19270168269030574
3,2,13.0,3.0,4.0,2.0,0.18416488923426705
3,2,13.0,3.0,5.0,1.0,0.1927797760679873
3,2,13.0,3.0,5.0,2.0,0.18424298261194863
3,2,13.0,3.0,6.0,1.0,0.19172529495783658
3,2,13.0,3.0,6.0,2.0,0.1831885015017979
3,2,13.0,3.0,7.0,1.0,0.18939774945007587
3,2,13.0,3.0,7.0,2.0,0.1808609559940372
3,2,13.0,3.0,8.0,1.0,0.18935539570385507
3,2,13.0,3.0,8.0,2.0,0.18081860224781637
3,2,13.0,4.0,4.0,1.0,0.22519119551621247
3,2,13.0,4.0,4.0,2.0,0.21665440206017378
3,2,13.0,4.0,5.0,1.0,0.22526928889389403
3,2,13.0,4.0,5.0,2.0,0.21673249543785533
3,2,13.0,4.0,6.0,1.0,0.2242148077837433
3,2,13.0,4.0,6.0,2.0,0.21567801432770461
3,2,13.0,4.0,7.0,1.0,0.2218872622759826
3,2,13.0,4.0,7.0,2.0,0.2133504688199439
3,2,13.0,4.0,8.0,1.0,0.2218449085297618
3,2,13.0,4.0,8.0,2.0,0.2133081150737231
3,2,19.0,1.0,4.0,1.0,0.20380164005835763
3,2,19.0,1.0,4.0,2.0,0.19526484660231894
3,2,19.0,1.0,5.0,1.0,0.20387973343603924
3,2,19.0,1.0,5.0,2.0,0.19534293998000055
3,2,19.0,1.0,6.0,1.0,0.2028252523258885
3,2,19.0,1.0,6.0,2.0,0.19428845886984977
3,2,19.0,1.0,7.0,1.0,0.20049770681812779
3,2,19.0,1.0,7.0,2.0,0.19196091336208906
3,2,19.0,1.0,8.0,1.0,0.20045535307190696
3,2,19.0,1.0,8.0,2.0,0.19191855961586826
3,2,19.0,2.0,4.0,1.0,0.1911157179888347
3,2,19.0,2.0,4.0,2.0,0.182578924532796
3,2,19.0,2.0,5.0,1.0,0.1911938113665163
3,2,19.0,2.0,5.0,2.0,0.18265701791047761
3,2,19.0,2.0,6.0,1.0,0.19013933025636556
3,2,19.0,2.0,6.0,2.0,0.18160253680032684
3,2,19.0,2.0,7.0,1.0,0.18781178474860485
3,2,19.0,2.0,7.0,2.0,0.17927499129256613
3,2,19.0,2.0,8.0,1.0,0.18776943100238402
3,2,19.0,2.0,8.0,2.0,0.17923263754634533
3,2,19.0,3.0,4.0,1.0,0.18947128296479537
3,2,19.0,3.0,4.0,2.0,0.18093448950875665
3,2,19.0,3.0,5.0,1.0,0.18954937634247696
3,2,19.0,3.0,5.0,2.0,0.18101258288643826
3,2,19.0,3.0,6.0,1.0,0.1884948952323262
3,2,19.0,3.0,6.0,2.0,0.17995810177628752
3,2,19.0,3.0,7.0,1.0,0.1861673497245655
3,2,19.0,3.0,7.0,2.0,0.1776305562685268
3,2,19.0,3.0,8.0,1.0,0.18612499597834467
3,2,19.0,3.0,8.0,2.0,0.17758820252230598
3,2,19.0,4.0,4.0,1.0,0.2219607957907021
3,2,19.0,4.0,4.0,2.0,0.2134240023346634
3,2,19.0,4.0,5.0,1.0,0.22203888916838369
3,2,19.0,4.0,5.0,2.0,0.21350209571234496
3,2,19.0,4.0,6.0,1.0,0.22098440805823297
3,2,19.0,4.0,6.0,2.0,0.21244761460219425
3,2,19.0,4.0,7.0,1.0,0.21865686255047226
3,2,19.0,4.0,7.0,2.0,0.21012006909443354
3,2,19.0,4.0,8.0,1.0,0.21861450880425143
3,2,19.0,4.0,8.0,2.0,0.21007771534821273
3,2,20.0,1.0,4.0,1.0,0.20371903995861412
3,2,20.0,1.0,4.0,2.0,0.19518224650257543
3,2,20.0,1.0,5.0,1.0,0.20379713333629573
3,2,20.0,1.0,5.0,2.0,0.19526033988025704
3,2,20.0,1.0,6.0,1.0,0.202742652226145
3,2,20.0,1.0,6.0,2.0,0.19420585877010627
3,2,20.0,1.0,7.0,1.0,0.20041510671838428
3,2,20.0,1.0,7.0,2.0,0.19187831326234556
3,2,20.0,1.0,8.0,1.0,0.20037275297216345
3,2,20.0,1.0,8.0,2.0,0.19183595951612475
3,2,20.0,2.0,4.0,1.0,0.19103311788909122
3,2,20.0,2.0,4.0,2.0,0.1824963244330525
3,2,20.0,2.0,5.0,1.0,0.1911112112667728
3,2,20.0,2.0,5.0,2.0,0.1825744178107341
3,2,20.0,2.0,6.0,1.0,0.19005673015662206
3,2,20.0,2.0,6.0,2.0,0.18151993670058336
3,2,20.0,2.0,7.0,1.0,0.18772918464886135
3,2,20.0,2.0,7.0,2.0,0.17919239119282265
3,2,20.0,2.0,8.0,1.0,0.18768683090264052
3,2,20.0,2.0,8.0,2.0,0.17915003744660182
3,2,20.0,3.0,4.0,1.0,0.18938868286505184
3,2,20.0,3.0,4.0,2.0,0.18085188940901314
3,2,20.0,3.0,5.0,1.0,0.1894667762427334
3,2,20.0,3.0,5.0,2.0,0.18092998278669473
3,2,20.0,3.0,6.0,1.0,0.18841229513258267
3,2,20.0,3.0,6.0,2.0,0.179875501676544
3,2,20.0,3.0,7.0,1.0,0.18608474962482197
3,2,20.0,3.0,7.0,2.0,0.1775479561687833
3,2,20.0,3.0,8.0,1.0,0.18604239587860116
3,2,20.0,3.0,8.0,2.0,0.17750560242256247
3,2,20.0,4.0,4.0,1.0,0.22187819569095857
3,2,20.0,4.0,4.0,2.0,0.21334140223491987
3,2,20.0,4.0,5.0,1.0,0.22195628906864018
3,2,20.0,4.0,5.0,2.0,0.21341949561260148
3,2,20.0,4.0,6.0,1.0,0.2209018079584894
3,2,20.0,4.0,6.0,2.0,0.2123650145024507
3,2,20.0,4.0,7.0,1.0,0.2185742624507287
3,2,20.0,4.0,7.0,2.0,0.21003746899469
3,2,20.0,4.0,8.0,1.0,0.2185319087045079
3,2,20.0,4.0,8.0,2.0,0.2099951152484692
3,2,22.0,1.0,4.0,1.0,0.20091737673547364
3,2,22.0,1.0,4.0,2.0,0.1923805832794349
3,2,22.0,1.0,5.0,1.0,0.20099547011315524
3,2,22.0,1.0,5.0,2.0,0.19245867665711652
3,2,22.0,1.0,6.0,1.0,0.19994098900300447
3,2,22.0,1.0,6.0,2.0,0.19140419554696578
3,2,22.0,1.0,7.0,1.0,0.19761344349524376
3,2,22.0,1.0,7.0,2.0,0.18907665003920507
3,2,22.0,1.0,8.0,1.0,0.19757108974902293
3,2,22.0,1.0,8.0,2.0,0.18903429629298424
3,2,22.0,2.0,4.0,1.0,0.1882314546659507
3,2,22.0,2.0,4.0,2.0,0.179694661209912
3,2,22.0,2.0,5.0,1.0,0.18830954804363229
3,2,22.0,2.0,5.0,2.0,0.17977275458759362
3,2,22.0,2.0,6.0,1.0,0.18725506693348154
3,2,22.0,2.0,6.0,2.0,0.17871827347744285
3,2,22.0,2.0,7.0,1.0,0.18492752142572083
3,2,22.0,2.0,7.0,2.0,0.17639072796968214
3,2,22.0,2.0,8.0,1.0,0.1848851676795
3,2,22.0,2.0,8.0,2.0,0.17634837422346133
3,2,22.0,3.0,4.0,1.0,0.18658701964191132
3,2,22.0,3.0,4.0,2.0,0.17805022618587266
3,2,22.0,3.0,5.0,1.0,0.1866651130195929
3,2,22.0,3.0,5.0,2.0,0.1781283195635542
3,2,22.0,3.0,6.0,1.0,0.1856106319094422
3,2,22.0,3.0,6.0,2.0,0.1770738384534035
3,2,22.0,3.0,7.0,1.0,0.18328308640168148
3,2,22.0,3.0,7.0,2.0,0.17474629294564278
3,2,22.0,3.0,8.0,1.0,0.18324073265546065
3,2,22.0,3.0,8.0,2.0,0.17470393919942198
3,2,22.0,4.0,4.0,1.0,0.21907653246781805
3,2,22.0,4.0,4.0,2.0,0.21053973901177936
3,2,22.0,4.0,5.0,1.0,0.21915462584549966
3,2,22.0,4.0,5.0,2.0,0.21061783238946097
3,2,22.0,4.0,6.0,1.0,0.21810014473534892
3,2,22.0,4.0,6.0,2.0,0.2095633512793102
3,2,22.0,4.0,7.0,1.0,0.2157725992275882
3,2,22.0,4.0,7.0,2.0,0.20723580577154949
3,2,22.0,4.0,8.0,1.0,0.21573024548136738
3,2,22.0,4.0,8.0,2.0,0.20719345202532868
3,2,30.0,1.0,4.0,1.0,0.1953810355457991
3,2,30.0,1.0,4.0,2.0,0.18684424208976042
3,2,30.0,1.0,5.0,1.0,0.19545912892348066
3,2,30.0,1.0,5.0,2.0,0.186922335467442
3,2,30.0,1.0,6.0,1.0,0.19440464781332994
3,2,30.0,1.0,6.0,2.0,0.18586785435729128
3,2,30.0,1.0,7.0,1.0,0.19207710230556924
3,2,30.0,1.0,7.0,2.0,0.18354030884953057
3,2,30.0,1.0,8.0,1.0,0.19203474855934843
3,2,30.0,1.0,8.0,2.0,0.18349795510330974
3,2,30.0,2.0,4.0,1.0,0.18269511347627618
3,2,30.0,2.0,4.0,2.0,0.1741583200202375
3,2,30.0,2.0,5.0,1.0,0.18277320685395776
3,2,30.0,2.0,5.0,2.0,0.17423641339791907
3,2,30.0,2.0,6.0,1.0,0.18171872574380704
3,2,30.0,2.0,6.0,2.0,0.17318193228776835
3,2,30.0,2.0,7.0,1.0,0.17939118023604633
3,2,30.0,2.0,7.0,2.0,0.17085438678000764
3,2,30.0,2.0,8.0,1.0,0.1793488264898255
3,2,30.0,2.0,8.0,2.0,0.17081203303378684
3,2,30.0,3.0,4.0,1.0,0.18105067845223682
3,2,30.0,3.0,4.0,2.0,0.1725138849961981
3,2,30.0,3.0,5.0,1.0,0.1811287718299184
3,2,30.0,3.0,5.0,2.0,0.1725919783738797
3,2,30.0,3.0,6.0,1.0,0.18007429071976766
3,2,30.0,3.0,6.0,2.0,0.17153749726372897
3,2,30.0,3.0,7.0,1.0,0.17774674521200695
3,2,30.0,3.0,7.0,2.0,0.16920995175596826
3,2,30.0,3.0,8.0,1.0,0.17770439146578612
3,2,30.0,3.0,8.0,2.0,0.16916759800974743
3,2,30.0,4.0,4.0,1.0,0.21354019127814355
3,2,30.0,4.0,4.0,2.0,0.20500339782210486
3,2,30.0,4.0,5.0,1.0,0.21361828465582514
3,2,30.0,4.0,5.0,2.0,0.20508149119978641
3,2,30.0,4.0,6.0,1.0,0.21256380354567442
3,2,30.0,4.0,6.0,2.0,0.2040270100896357
3,2,30.0,4.0,7.0,1.0,0.2102362580379137
3,2,30.0,4.0,7.0,2.0,0.201699464581875
3,2,30.0,4.0,8.0,1.0,0.21019390429169288
3,2,30.0,4.0,8.0,2.0,0.20165711083565419
3,2,32.0,1.0,4.0,1.0,0.18958404057338601
3,2,32.0,1.0,4.0,2.0,0.1810472471173473
3,2,32.0,1.0,5.0,1.0,0.1896621339510676
3,2,32.0,1.0,5.0,2.0,0.1811253404950289
3,2,32.0,1.0,6.0,1.0,0.18860765284091685
3,2,32.0,1.0,6.0,2.0,0.18007085938487816
3,2,32.0,1.0,7.0,1.0,0.18628010733315614
3,2,32.0,1.0,7.0,2.0,0.17774331387711745
3,2,32.0,1.0,8.0,1.0,0.1862377535869353
3,2,32.0,1.0,8.0,2.0,0.17770096013089662
3,2,32.0,2.0,4.0,1.0,0.17689811850386308
3,2,32.0,2.0,4.0,2.0,0.16836132504782436
3,2,32.0,2.0,5.0,1.0,0.17697621188154466
3,2,32.0,2.0,5.0,2.0,0.16843941842550597
3,2,32.0,2.0,6.0,1.0,0.17592173077139392
3,2,32.0,2.0,6.0,2.0,0.16738493731535523
3,2,32.0,2.0,7.0,1.0,0.1735941852636332
3,2,32.0,2.0,7.0,2.0,0.16505739180759452
3,2,32.0,2.0,8.0,1.0,0.17355183151741238
3,2,32.0,2.0,8.0,2.0,0.1650150380613737
3,2,32.0,3.0,4.0,1.0,0.17525368347982373
3,2,32.0,3.0,4.0,2.0,0.16671689002378504
3,2,32.0,3.0,5.0,1.0,0.1753317768575053
3,2,32.0,3.0,5.0,2.0,0.16679498340146665
3,2,32.0,3.0,6.0,1.0,0.17427729574735457
3,2,32.0,3.0,6.0,2.0,0.16574050229131587
3,2,32.0,3.0,7.0,1.0,0.17194975023959386
3,2,32.0,3.0,7.0,2.0,0.16341295678355516
3,2,32.0,3.0,8.0,1.0,0.17190739649337303
3,2,32.0,3.0,8.0,2.0,0.16337060303733436
3,2,32.0,4.0,4.0,1.0,0.2077431963057305
3,2,32.0,4.0,4.0,2.0,0.19920640284969177
3,2,32.0,4.0,5.0,1.0,0.20782128968341204
3,2,32.0,4.0,5.0,2.0,0.19928449622737335
3,2,32.0,4.0,6.0,1.0,0.20676680857326132
3,2,32.0,4.0,6.0,2.0,0.19823001511722263
3,2,32.0,4.0,7.0,1.0,0.20443926306550061
3,2,32.0,4.0,7.0,2.0,0.19590246960946192
3,2,32.0,4.0,8.0,1.0,0.2043969093192798
3,2,32.0,4.0,8.0,2.0,0.1958601158632411
3,2,34.0,1.0,4.0,1.0,0.19764772709040837
3,2,34.0,1.0,4.0,2.0,0.18911093363436965
3,2,34.0,1.0,5.0,1.0,0.19772582046808995
3,2,34.0,1.0,5.0,2.0,0.18918902701205126
3,2,34.0,1.0,6.0,1.0,0.1966713393579392
3,2,34.0,1.0,6.0,2.0,0.1881345459019005
3,2,34.0,1.0,7.0,1.0,0.1943437938501785
3,2,34.0,1.0,7.0,2.0,0.1858070003941398
3,2,34.0,1.0,8.0,1.0,0.19430144010395767
3,2,34.0,1.0,8.0,2.0,0.18576464664791897
3,2,34.0,2.0,4.0,1.0,0.18496180502088544
3,2,34.0,2.0,4.0,2.0,0.17642501156484675
3,2,34.0,2.0,5.0,1.0,0.18503989839856702
3,2,34.0,2.0,5.0,2.0,0.17650310494252835
3,2,34.0,2.0,6.0,1.0,0.18398541728841628
3,2,34.0,2.0,6.0,2.0,0.17544862383237758
3,2,34.0,2.0,7.0,1.0,0.18165787178065557
3,2,34.0,2.0,7.0,2.0,0.17312107832461687
3,2,34.0,2.0,8.0,1.0,0.18161551803443474
3,2,34.0,2.0,8.0,2.0,0.17307872457839607
3,2,34.0,3.0,4.0,1.0,0.18331736999684606
3,2,34.0,3.0,4.0,2.0,0.1747805765408074
3,2,34.0,3.0,5.0,1.0,0.18339546337452764
3,2,34.0,3.0,5.0,2.0,0.17485866991848895
3,2,34.0,3.0,6.0,1.0,0.18234098226437692
3,2,34.0,3.0,6.0,2.0,0.17380418880833823
3,2,34.0,3.0,7.0,1.0,0.1800134367566162
3,2,34.0,3.0,7.0,2.0,0.17147664330057752
3,2,34.0,3.0,8.0,1.0,0.17997108301039538
3,2,34.0,3.0,8.0,2.0,0.17143428955435672
3,2,34.0,4.0,4.0,1.0,0.2158068828227528
3,2,34.0,4.0,4.0,2.0,0.2072700893667141
3,2,34.0,4.0,5.0,1.0,0.2158849762004344
3,2,34.0,4.0,5.0,2.0,0.2073481827443957
3,2,34.0,4.0,6.0,1.0,0.21483049509028365
3,2,34.0,4.0,6.0,2.0,0.20629370163424493
3,2,34.0,4.0,7.0,1.0,0.21250294958252294
3,2,34.0,4.0,7.0,2.0,0.20396615612648422
3,2,34.0,4.0,8.0,1.0,0.2124605958363021
3,2,34.0,4.0,8.0,2.0,0.20392380238026342
3,2,35.0,1.0,4.0,1.0,0.20174045260697054
3,2,35.0,1.0,4.0,2.0,0.19320365915093185
3,2,35.0,1.0,5.0,1.0,0.20181854598465215
3,2,35.0,1.0,5.0,2.0,0.19328175252861346
3,2,35.0,1.0,6.0,1.0,0.2007640648745014
3,2,35.0,1.0,6.0,2.0,0.1922272714184627
3,2,35.0,1.0,7.0,1.0,0.1984365193667407
3,2,35.0,1.0,7.0,2.0,0.18989972591070198
3,2,35.0,1.0,8.0,1.0,0.19839416562051987
3,2,35.0,1.0,8.0,2.0,0.18985737216448118
3,2,35.0,2.0,4.0,1.0,0.18905453053744764
3,2,35.0,2.0,4.0,2.0,0.18051773708140892
3,2,35.0,2.0,5.0,1.0,0.18913262391512922
3,2,35.0,2.0,5.0,2.0,0.18059583045909053
3,2,35.0,2.0,6.0,1.0,0.18807814280497848
3,2,35.0,2.0,6.0,2.0,0.17954134934893978
3,2,35.0,2.0,7.0,1.0,0.18575059729721777
3,2,35.0,2.0,7.0,2.0,0.17721380384117907
3,2,35.0,2.0,8.0,1.0,0.18570824355099694
3,2,35.0,2.0,8.0,2.0,0.17717145009495824
3,2,35.0,3.0,4.0,1.0,0.18741009551340826
3,2,35.0,3.0,4.0,2.0,0.17887330205736957
3,2,35.0,3.0,5.0,1.0,0.1874881888910898
3,2,35.0,3.0,5.0,2.0,0.17895139543505115
3,2,35.0,3.0,6.0,1.0,0.1864337077809391
3,2,35.0,3.0,6.0,2.0,0.17789691432490043
3,2,35.0,3.0,7.0,1.0,0.1841061622731784
3,2,35.0,3.0,7.0,2.0,0.17556936881713972
3,2,35.0,3.0,8.0,1.0,0.18406380852695758
3,2,35.0,3.0,8.0,2.0,0.1755270150709189
3,2,35.0,4.0,4.0,1.0,0.219899608339315
3,2,35.0,4.0,4.0,2.0,0.2113628148832763
3,2,35.0,4.0,5.0,1.0,0.2199777017169966
3,2,35.0,4.0,5.0,2.0,0.2114409082609579
3,2,35.0,4.0,6.0,1.0,0.21892322060684583
3,2,35.0,4.0,6.0,2.0,0.21038642715080713
3,2,35.0,4.0,7.0,1.0,0.21659567509908512
3,2,35.0,4.0,7.0,2.0,0.20805888164304642
3,2,35.0,4.0,8.0,1.0,0.21655332135286431
3,2,35.0,4.0,8.0,2.0,0.20801652789682562
3,2,37.0,1.0,4.0,1.0,0.20019305017002034
3,2,37.0,1.0,4.0,2.0,0.19165625671398162
3,2,37.0,1.0,5.0,1.0,0.2002711435477019
3,2,37.0,1.0,5.0,2.0,0.1917343500916632
3,2,37.0,1.0,6.0,1.0,0.19921666243755115
3,2,37.0,1.0,6.0,2.0,0.19067986898151248
3,2,37.0,1.0,7.0,1.0,0.19688911692979044
3,2,37.0,1.0,7.0,2.0,0.18835232347375178
3,2,37.0,1.0,8.0,1.0,0.19684676318356964
3,2,37.0,1.0,8.0,2.0,0.18830996972753095
3,2,37.0,2.0,4.0,1.0,0.18750712810049738
3,2,37.0,2.0,4.0,2.0,0.17897033464445872
3,2,37.0,2.0,5.0,1.0,0.18758522147817897
3,2,37.0,2.0,5.0,2.0,0.17904842802214027
3,2,37.0,2.0,6.0,1.0,0.18653074036802825
3,2,37.0,2.0,6.0,2.0,0.17799394691198955
3,2,37.0,2.0,7.0,1.0,0.18420319486026754
3,2,37.0,2.0,7.0,2.0,0.17566640140422884
3,2,37.0,2.0,8.0,1.0,0.1841608411140467
3,2,37.0,2.0,8.0,2.0,0.17562404765800804
3,2,37.0,3.0,4.0,1.0,0.18586269307645803
3,2,37.0,3.0,4.0,2.0,0.1773258996204193
3,2,37.0,3.0,5.0,1.0,0.1859407864541396
3,2,37.0,3.0,5.0,2.0,0.17740399299810092
3,2,37.0,3.0,6.0,1.0,0.18488630534398887
3,2,37.0,3.0,6.0,2.0,0.17634951188795017
3,2,37.0,3.0,7.0,1.0,0.18255875983622816
3,2,37.0,3.0,7.0,2.0,0.17402196638018946
3,2,37.0,3.0,8.0,1.0,0.18251640609000733
3,2,37.0,3.0,8.0,2.0,0.17397961263396863
3,2,37.0,4.0,4.0,1.0,0.21835220590236476
3,2,37.0,4.0,4.0,2.0,0.20981541244632607
3,2,37.0,4.0,5.0,1.0,0.21843029928004634
3,2,37.0,4.0,5.0,2.0,0.20989350582400762
3,2,37.0,4.0,6.0,1.0,0.21737581816989562
3,2,37.0,4.0,6.0,2.0,0.2088390247138569
3,2,37.0,4.0,7.0,1.0,0.21504827266213491
3,2,37.0,4.0,7.0,2.0,0.2065114792060962
3,2,37.0,4.0,8.0,1.0,0.21500591891591408
3,2,37.0,4.0,8.0,2.0,0.2064691254598754
3,2,38.0,1.0,4.0,1.0,0.21519249274916707
3,2,38.0,1.0,4.0,2.0,0.20665569929312838
3,2,38.0,1.0,5.0,1.0,0.21527058612684863
3,2,38.0,1.0,5.0,2.0,0.20673379267080993
3,2,38.0,1.0,6.0,1.0,0.2142161050166979
3,2,38.0,1.0,6.0,2.0,0.20567931156065922
3,2,38.0,1.0,7.0,1.0,0.2118885595089372
3,2,38.0,1.0,7.0,2.0,0.2033517660528985
3,2,38.0,1.0,8.0,1.0,0.2118462057627164
3,2,38.0,1.0,8.0,2.0,0.2033094123066777
3,2,38.0,2.0,4.0,1.0,0.20250657067964414
3,2,38.0,2.0,4.0,2.0,0.19396977722360545
3,2,38.0,2.0,5.0,1.0,0.20258466405732573
3,2,38.0,2.0,5.0,2.0,0.194047870601287
3,2,38.0,2.0,6.0,1.0,0.201530182947175
3,2,38.0,2.0,6.0,2.0,0.19299338949113629
3,2,38.0,2.0,7.0,1.0,0.19920263743941427
3,2,38.0,2.0,7.0,2.0,0.19066584398337558
3,2,38.0,2.0,8.0,1.0,0.19916028369319344
3,2,38.0,2.0,8.0,2.0,0.19062349023715477
3,2,38.0,3.0,4.0,1.0,0.20086213565560476
3,2,38.0,3.0,4.0,2.0,0.19232534219956604
3,2,38.0,3.0,5.0,1.0,0.20094022903328637
3,2,38.0,3.0,5.0,2.0,0.19240343557724765
3,2,38.0,3.0,6.0,1.0,0.1998857479231356
3,2,38.0,3.0,6.0,2.0,0.1913489544670969
3,2,38.0,3.0,7.0,1.0,0.1975582024153749
3,2,38.0,3.0,7.0,2.0,0.1890214089593362
3,2,38.0,3.0,8.0,1.0,0.19751584866915406
3,2,38.0,3.0,8.0,2.0,0.18897905521311537
3,2,38.0,4.0,4.0,1.0,0.23335164848151152
3,2,38.0,4.0,4.0,2.0,0.2248148550254728
3,2,38.0,4.0,5.0,1.0,0.23342974185919307
3,2,38.0,4.0,5.0,2.0,0.22489294840315438
3,2,38.0,4.0,6.0,1.0,0.23237526074904236
3,2,38.0,4.0,6.0,2.0,0.22383846729300366
3,2,38.0,4.0,7.0,1.0,0.23004771524128165
3,2,38.0,4.0,7.0,2.0,0.22151092178524295
3,2,38.0,4.0,8.0,1.0,0.23000536149506084
3,2,38.0,4.0,8.0,2.0,0.22146856803902212
3,2,39.0,1.0,4.0,1.0,0.20451913845201797
3,2,39.0,1.0,4.0,2.0,0.19598234499597927
3,2,39.0,1.0,5.0,1.0,0.20459723182969952
3,2,39.0,1.0,5.0,2.0,0.19606043837366083
3,2,39.0,1.0,6.0,1.0,0.2035427507195488
3,2,39.0,1.0,6.0,2.0,0.1950059572635101
3,2,39.0,1.0,7.0,1.0,0.2012152052117881
3,2,39.0,1.0,7.0,2.0,0.1926784117557494
3,2,39.0,1.0,8.0,1.0,0.2011728514655673
3,2,39.0,1.0,8.0,2.0,0.1926360580095286
3,2,39.0,2.0,4.0,1.0,0.191833216382495
3,2,39.0,2.0,4.0,2.0,0.18329642292645634
3,2,39.0,2.0,5.0,1.0,0.1919113097601766
3,2,39.0,2.0,5.0,2.0,0.1833745163041379
3,2,39.0,2.0,6.0,1.0,0.19085682865002587
3,2,39.0,2.0,6.0,2.0,0.18232003519398718
3,2,39.0,2.0,7.0,1.0,0.18852928314226516
3,2,39.0,2.0,7.0,2.0,0.17999248968622647
3,2,39.0,2.0,8.0,1.0,0.18848692939604433
3,2,39.0,2.0,8.0,2.0,0.17995013594000567
3,2,39.0,3.0,4.0,1.0,0.19018878135845568
3,2,39.0,3.0,4.0,2.0,0.181651987902417
3,2,39.0,3.0,5.0,1.0,0.19026687473613724
3,2,39.0,3.0,5.0,2.0,0.18173008128009854
3,2,39.0,3.0,6.0,1.0,0.18921239362598652
3,2,39.0,3.0,6.0,2.0,0.18067560016994783
3,2,39.0,3.0,7.0,1.0,0.1868848481182258
3,2,39.0,3.0,7.0,2.0,0.17834805466218712
3,2,39.0,3.0,8.0,1.0,0.186842494372005
3,2,39.0,3.0,8.0,2.0,0.17830570091596631
3,2,39.0,4.0,4.0,1.0,0.2226782941843624
3,2,39.0,4.0,4.0,2.0,0.2141415007283237
3,2,39.0,4.0,5.0,1.0,0.22275638756204397
3,2,39.0,4.0,5.0,2.0,0.21421959410600527
3,2,39.0,4.0,6.0,1.0,0.22170190645189325
3,2,39.0,4.0,6.0,2.0,0.21316511299585456
3,2,39.0,4.0,7.0,1.0,0.21937436094413254
3,2,39.0,4.0,7.0,2.0,0.21083756748809385
3,2,39.0,4.0,8.0,1.0,0.21933200719791174
3,2,39.0,4.0,8.0,2.0,0.21079521374187302
3,2,41.0,1.0,4.0,1.0,0.20231482519871866
3,2,41.0,1.0,4.0,2.0,0.19377803174267996
3,2,41.0,1.0,5.0,1.0,0.20239291857640024
3,2,41.0,1.0,5.0,2.0,0.19385612512036152
3,2,41.0,1.0,6.0,1.0,0.20133843746624952
3,2,41.0,1.0,6.0,2.0,0.1928016440102108
3,2,41.0,1.0,7.0,1.0,0.19901089195848878
3,2,41.0,1.0,7.0,2.0,0.1904740985024501
3,2,41.0,1.0,8.0,1.0,0.19896853821226795
3,2,41.0,1.0,8.0,2.0,0.1904317447562293
3,2,41.0,2.0,4.0,1.0,0.18962890312919572
3,2,41.0,2.0,4.0,2.0,0.18109210967315703
3,2,41.0,2.0,5.0,1.0,0.18970699650687728
3,2,41.0,2.0,5.0,2.0,0.18117020305083859
3,2,41.0,2.0,6.0,1.0,0.18865251539672656
3,2,41.0,2.0,6.0,2.0,0.18011572194068787
3,2,41.0,2.0,7.0,1.0,0.18632496988896585
3,2,41.0,2.0,7.0,2.0,0.17778817643292716
3,2,41.0,2.0,8.0,1.0,0.18628261614274505
3,2,41.0,2.0,8.0,2.0,0.17774582268670636
3,2,41.0,3.0,4.0,1.0,0.18798446810515634
3,2,41.0,3.0,4.0,2.0,0.17944767464911765
3,2,41.0,3.0,5.0,1.0,0.18806256148283793
3,2,41.0,3.0,5.0,2.0,0.17952576802679926
3,2,41.0,3.0,6.0,1.0,0.18700808037268718
3,2,41.0,3.0,6.0,2.0,0.17847128691664849
3,2,41.0,3.0,7.0,1.0,0.18468053486492647
3,2,41.0,3.0,7.0,2.0,0.17614374140888778
3,2,41.0,3.0,8.0,1.0,0.18463818111870564
3,2,41.0,3.0,8.0,2.0,0.17610138766266697
3,2,41.0,4.0,4.0,1.0,0.2204739809310631
3,2,41.0,4.0,4.0,2.0,0.21193718747502438
